Absorption/nm,Emission/nm,PLQY,SMILES,solvent,Reference(doi),Et30,SP,SdP,SA,SB,"Test method of Quantum Yield (0= measured by relative method/not mention in origin paper, 1= absolute QY)",Unnamed: 13,solvent_smiles
484.0,566.0,0.01,CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=CC(OC5=CC=CC=C5)=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
392.0,509.0,0.03,CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(C)C=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
382.0,501.0,0.02,CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(F)C=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
393.0,510.0,0.05,CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(Cl)C=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
395.0,509.0,0.01,CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(C)(C)C)=CC=C3)C4=C2C=C(Br)C=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
438.0,516.0,0.02,CC(C)C1=CC=C2C(N=[N+](C3=CC(C(C)C)=CC=C3)C4=C2C=CC=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
443.0,532.0,0.01,CC(C)(C)C1=CC=C2C(N=[N+](C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=C2C=CC=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
480.0,567.0,0.25,FC(F)(F)C1=CC(C(F)(F)F)=CC([N+]2=NC3=C(OC)C=C(OC)C=C3C4=C2C=CC=C4)=C1,CH2Cl2,10.1021/acs.orglett.8b04072,40.7,0.761,0.769,0.04,0.178,1.0,,
707.0,728.0,,CCN(C=C/1)C2=CC=CC=C2C1=C\C=C\C3=CC=[N+](CC)C4=C3C=CC=C4.[I-],MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
373.0,404.0,,C1(C#CC2=CC=CC=C2)=CC=CC=C1,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
347.0,373.0,,C1(/C=C/C=C/C2=CC=CC=C2)=CC=CC=C1,hexane,Fluorophores,31.0,0.616,0.0,0.0,0.056,,,CCCCCC
326.0,330.0,,C1(C#CC#CC2=CC=CC=C2)=CC=CC=C1,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
372.0,400.0,,C1(C=CC=CC=CC2=CC=CC=C2)=CC=CC=C1,cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
503.0,515.0,,OC(C1=C(C2=C3C=C(Cl)C(C=C3OC4=C2C=C(Cl)C(O)=C4)=O)C=CC=C1)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
313.0,355.0,,C1(C2=CC=CC=C2)=NC=C(C3=CC=CC=C3)O1,Cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
462.0,586.0,,C[N+]1=CC=CC=C1C=CC2=CC=C(N(C)C)C=C2.[I-],MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
277.0,300.0,,CC1=NC2=CC=CC=C2O1,cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
668.0,679.0,,CCN(C1=C(S2)C=CC=C1)C2=CC=CC=CC(S3)=[N+](CC)C4=C3C=CC=C4.[I-],CHCl3,Fluorophores,39.1,0.783,0.614,0.047,0.071,,,ClC(Cl)Cl
432.0,588.0,,O=[N+](C1=CC=C(C=C1)C=CC2=CC=C(N(C)C)C=C2)[O-],toluene,Fluorophores,33.9,0.782,0.284,0.0,0.128,,,Cc1ccccc1
493.0,515.0,,OC(C1=C(C2=C3C=CC(C=C3OC4=C2C=CC(O)=C4)=O)C=CC(C(O)=O)=C1)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
599.0,680.0,,OC(C1=C(C2=C3C=CC(C(C=C4)=C3OC5=C2C=CC6=C5C=CC(O)=C6)=CC4=O)C=CC(C(O)=O)=C1)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
540.0,565.0,,OC(C1=C(C2=C3C=C/C(C=C3OC4=C2C=CC(N(C)C)=C4)=[N+](C)\C)C=CC(C(O)=O)=C1)=O.[Cl-],MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
504.0,525.0,,OC(C1=C(C2=C3C=C(Cl)C(C=C3OC4=C2C=C(Cl)C(O)=C4)=O)C=C(C(O)=O)C=C1)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
491.0,517.0,,OC(C1=C(C2=C3C=CC(C=C3OC4=C2C=CC(O)=C4)=O)C=CC(CCl)=C1)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
578.0,604.0,,OC(C1=C(C2=C3C=C/C(C=C3OC4=C2C=CC(NCC)=C4)=[N+]([H])\CC)C=CC(C(O)=O)=C1)=O.[Cl-],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
320.0,451.0,,O=C1OC2=C(C=C(F)C(O)=C2F)C(C)=C1,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
525.0,547.0,,CCNC1=C(C)C=C2C(OC3=CC(C(C)=CC3=C2C4=CC=C(C(O)=O)C=C4C(O)=O)=[NH+]CC)=C1.[Cl-],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
533.0,559.0,,OC(C1=C(C2=C3C=C(Cl)C(C(Cl)=C3OC4=C2C=C(Cl)C(O)=C4Cl)=O)C(Cl)=C(C(ON5C(CCC5=O)=O)=O)C=C1Cl)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
520.0,548.0,,OC(C1=C(C2=C3C=C(OC)C(C(Cl)=C3OC4=C2C=C(OC)C(O)=C4Cl)=O)C=C(C(O)=O)C=C1)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
521.0,542.0,,OC(C1=C(C2=C3C=C(Cl)C(C=C3OC4=C2C=C(Cl)C(O)=C4)=O)C(Cl)=C(C(ON5C(CCC5=O)=O)=O)C=C1Cl)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
459.0,529.0,,O=[N+](C1=CC=C(NCC2=CC=CC=C2)C3=NON=C31)[O-],EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
323.0,382.0,,O=C1OC2=C(C=CC(OC)=C2)C(CC(O)=O)=C1,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
376.0,515.0,,[H][N+]1=CC=CC2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C(OCC5=CC=CC=C5)=C12,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
451.0,467.0,,C12=CC=CC=C1C(C#CC3=CC=CC=C3)=C4C=CC=CC4=C2C#CC5=CC=CC=C5,cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
296.0,302.0,,C12=CC=CC=C1C(C3=CC=CC=C3)=C4C=CC=CC4=C2C5=CC=CC=C5,cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
347.0,360.0,,CN1C2=C(C3=C1C=CC=C3)C=CC=C2,Cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
431.0,520.0,,CN(C)C1=CC2=[N+]([H])C3=CC(N(C)C)=CC=C3C=C2C=C1.[Cl-],EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
460.0,492.0,,NC1=CC2=[N+]([H])C3=CC(N)=C(C)C=C3C=C2C=C1C.[Cl-],EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
340.0,440.0,,O=C1OC2=C(C=C(S(=O)(O)=O)C(N)=C2)C(C)=C1CC(O)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
431.0,540.0,,CCC1=C(C(C(F)(F)F)=CC(O2)=O)C2=CC3=C1C(CS(=O)([O-])=O)=CC(C)(C)N3CCCCCC(O)=O.[Na+],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
490.0,510.0,,NC1=CC=C(C(C2=CC(C([O-])=O)=CC=C2C([O-])=O)=C(C=C/3)C4=C(S(=O)([O-])=O)C3=[N+]([H])/[H])C(O4)=C1S(=O)([O-])=O.[Li+].[Li+].[Li+],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
534.0,553.0,,O=C(O)C1=CC=C(C2=C3C=C4C(C)(C)C(C)N=C4C(S(=O)(O)=O)=C3OC5=C2C=C6C(C)(C)C(C)NC6=C5S(=O)(O)=O)C=C1,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
554.0,574.0,,O=S(C1=C2C(C(C3=C(Cl)C(SCC(NCCCCCC([O-])=O)=O)=C(Cl)C(Cl)=C3C([O-])=O)=C4C=C5C(C)CC(C)(C)NC5=C(S(=O)(O)=O)C4=[O+]2)=CC6=C1NC(C)(C)CC6C)(O)=O.[Na+],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
276.0,603.0,,O=C(C1=CC=CC(C2=C3C=C4C(CS(=O)(O)=O)=CC(C)(C)N=C4C=C3OC5=C2C=C6C(CS(=O)(O)=O)=CC(C)(C)NC6=C5)=C1C(O)=O)O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
591.0,621.0,,O=S(CC1=CC(C)(C)N(C)C2=CC3=[O+]C4=CC5=C(C=C4C(C6=CC=C(C(O)=O)C=C6C(O)=O)=C3C=C12)C(CS(=O)(O)=O)=CC(C)(C)N5C)([O-])=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
613.0,630.0,,O=S(CC1=CC(C)(C)N(C)C2=CC3=[O+]C4=CC5=C(C=C4C(C6=C(Cl)C(SCC(ON7C(CCC7=O)=O)=O)=C(Cl)C(Cl)=C6C(O)=O)=C3C=C12)C(CS(=O)(O)=O)=CC(C)(C)N5C)([O-])=O.CCN(CC)CC,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
360.0,448.0,,O=C1C=C(C)C2=CC=C(N)C=C2O1,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
374.0,377.0,,C12=CC=CC=C1C=C3C=CC=CC3=C2,cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
390.0,479.0,,O=C(O)CCCN1C(C)(C)CC(C)C2=C1C=C3C(C(C)=CC(O3)=O)=C2,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
436.0,484.0,,O=C(O)CCCN1C(C)(C)CC(C)C2=C1C=C3C(C=C(C(OCC)=O)C(O3)=O)=C2,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
453.0,507.0,,[H]/[N+]([H])=C1C=C2N(CCCC(O)=O)C3=CC(N)=CC=C3C=C2C=C/1.O=Cl(=O)([O-])=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
500.0,525.0,,O=C(N(C)CCCC([O-])=O)C(C=CC=C1)=C1C(C2=CC=C(N)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[N+]([H])/[H],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
495.0,527.0,,C/[N+](C)=C1C=C2N(CCCC(O)=O)C3=CC(N(C)C)=CC=C3C=C2C=C/1.O=Cl(=O)([O-])=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
511.0,533.0,,O=C(N(C)CCCC([O-])=O)C(C=CC=C1)=C1C(C2=CC=C(NCC(F)(F)F)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[N+]([H])/CC(F)(F)F,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
524.0,545.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC([O-])=O)C(C=CC=C1)=C1C(C2=CC=C(NCC)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[N+]([H])/CC,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
533.0,553.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC=C(NCC)C(S(=O)(O)=O)=C2O3)=C4C3=C(S(=O)(O)=O)/C(C=C4)=[NH+]/CC,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
554.0,576.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(NC(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[NH+]C(C)(C)C=C(C)C6=C5,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
563.0,592.0,,O=Cl(=O)([O-])=O.OC(C(C=CC(C(O)=O)=C1)=C1C(C2=CC3=C(N(CC)CCC3)C=C2O4)=C5C4=CC6=[N+](CC)CCCC6=C5)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
594.0,624.0,,O=Cl(=O)([O-])=O.OC(C(C=CC(C(O)=O)=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)C=C(C)C6=C5)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
602.0,627.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3CS(=O)(O)=O)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)C=C(CS(=O)(O)=O)C6=C5,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
614.0,634.0,,O=Cl(=O)([O-])=O.O=C(O)CCC[N+](CCCC1=C2)=C1C=C3C2=CC(C=CC(N(C)C)=C4)=C4C3(C)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
618.0,642.0,,O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC=C(C=C2[Si]3(C)C)N(C)C)=C4C3=C/C(C=C4)=[N+](C)/C)C=CC=C1)N(CCCC(O)=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
629.0,657.0,,O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC3=C(C=C2[Si]4(C)C)N(CC)CCC3)=C5C4=C/C(C=C5)=[N+](C)/C)C=CC=C1)N(CCCC(O)=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
635.0,658.0,,O=Cl(=O)([O-])=O.O=C(O)CCC[N+](C(C)(C)C=C(C)C1=C2)=C1C=C3C2=CC(C=CC(N(C)C)=C4)=C4C3(C)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
644.0,670.0,,O=Cl(=O)([O-])=O.CC1(C)CC(C)C2=C(N1CCCC(O)=O)C=C(C(C)(C)C3=CC4=[N+](CC)C(C)(C)C=C(CS(=O)(O)=O)C4=CC3=C5)C5=C2,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
644.0,669.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)CC3C)C=C2[Si]4(C)C)=C5C4=C6C7=[N+](CCC6)CCCC7=C5,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
663.0,683.0,,O=Cl(=O)([O-])=O.CC1(C)CC(CS(=O)(O)=O)C2=C(N1CCCC(O)=O)C=C(OC3=CC4=[N+](CC)CCCC4=CC3=N5)C5=C2,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
680.0,700.0,,O=Cl(=O)([O-])=O.CC1(C)C=C(CS(=O)(O)=O)C2=C(N1CCCC(O)=O)C=C(OC3=CC4=[N+](CC)CCCC4=CC3=N5)C5=C2,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
699.0,719.0,,O=Cl(=O)([O-])=O.CC1(C)C=C(CS(=O)(O)=O)C2=C(N1CCCC(O)=O)C=C(OC3=CC4=[N+](CC)C(C)(C)C=C(C)C4=CC3=N5)C5=C2,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
566.0,593.0,,O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC=C(C=C2O3)N(CC)CC)=C4C3=C/C(C=C4)=[N+](CC)/CC)C=CC=C1)N(CCCC(O)=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
535.0,557.0,,O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC(C)=C(C=C2O3)NCC)=C4C3=C/C(C(C)=C4)=[NH+]/CC)C=CC=C1)N(CCCC(O)=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
570.0,596.0,,O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC3=C(C=C2O4)N(CC)CCC3)=C5C4=CC6=[N+](CC)CCCC6=C5)C=CC=C1)N(CCCC(O)=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
572.0,608.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(NC(C)(C)CC3C)C=C2O4)=C5C4=CC6=[NH+]C(C)(C)CC(C)C6=C5,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
603.0,627.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C=CC=C1)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)C=C(C)C6=C5,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
624.0,650.0,,O=Cl(=O)([O-])=O.O=C(N(C)CCCC(O)=O)C(C(Cl)=C(Cl)C(Cl)=C1Cl)=C1C(C2=CC3=C(N(CC)C(C)(C)C=C3C)C=C2O4)=C5C4=CC6=[N+](CC)C(C)(C)CC(C)C6=C5,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
507.0,531.0,,O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC=C(C=C2O3)N)=C4C3=CC(C=C4)=[NH2+])C=CC=C1)N(CCCC(O)=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
584.0,608.0,,O=Cl(=O)([O-])=O.O=C(C1=C(C(C2=CC3=C(C4=C2O5)N(CCC4)CCC3)=C6C5=C7C8=[N+](CCC7)CCCC8=C6)C=CC=C1)N(CCCC(O)=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
579.0,606.0,,O=C(C1=C(C(C2=CC=C(C=C2S3)N(C)C)=C4C3=C/C(C=C4)=[N+](C)\C)C=CC=C1)N(CCCC([O-])=O)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
431.0,500.0,,[H]/[N+]([H])=C(C1=CC=C(N(C)C)C=C1)\C2=CC=C(N(C)C)C=C2.[Cl-],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
501.0,527.0,,OC(C1=C(C2=C3C=C(CCC(O)=O)C(C=C3OC4=C2C=C(CCC(O)=O)C(O)=C4)=O)C=CC(C(O)=O)=C1)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
255.0,303.0,,C1=CC=CC=C1,cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
247.0,327.0,,C1(C2=CC=CC=C2)=CC=CC=C1,cyclohexane,Fluorophores,30.9,0.683,0.0,0.0,0.073,,,C1CCCCC1
625.0,641.0,,CCCCCNC(COC1=CC=C(/C=C/C2=CC=C3C=C4C=CC(C5=CC=CS5)=[N+]4[B-](F)(F)N23)C=C1)=O,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
625.0,641.0,,O=C(N(C(CC1)=O)C1=O)CCCCCNC(COC2=CC=C(C=C2)/C=C/C3=CC=C4C=C5C=CC(C6=CC=CS6)=[N+]5[B-](N34)(F)F)=O,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
625.0,641.0,,O=C(O)CCCCCNC(COC1=CC=C(C=C1)/C=C/C2=CC=C3C=C4C=CC(C5=CC=CS5)=[N+]4[B-](N23)(F)F)=O,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
502.0,511.0,,O=C(CCC1=CC=C2C=C3C(C)=CC(C)=[N+]3[B-](F)(N12)F)O,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
528.0,547.0,,O=C(O)CCC1=CC=C2C=C3C=CC(C4=CC=CC=C4)=[N+]3[B-](F)(F)N12,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
544.0,570.0,,COC1=CC=C(C=C1)C2=[N+]3[B-](F)(N4C(C)=C(C(C)=C4C=C3C=C2)CCC(NCCCCCC(ON5C(CCC5=O)=O)=O)=O)F,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
590.0,621.0,,O=C(ON1C(CCC1=O)=O)CCCCCNC(COC2=CC=C(C3=CC=C4C=C5C=CC(C6=CC=CS6)=[N+]5[B-](F)(F)N34)C=C2)=O,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
544.0,557.0,,CCN1/C(=C\C=C\C2=[N+](CC)C3=CC=CC=C3C2(C)C)/C(C)(C)C4=CC=CC=C14,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
485.0,497.0,,CCN1/C(OC2=CC=CC=C12)=C\C=C\C3=[N+](C4=CC=CC=C4O3)CC,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
559.0,571.0,,CC[N+]1=C(C=CC=C2N(CC)C3=C(S2)C=CC=C3)SC4=C1C=CC=C4,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
638.0,657.0,,CCN1/C(C(C2=CC=CC=C12)(C)C)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4C3(C)C,MeOH,Fluorophores,55.4,0.608,0.904,0.605,0.545,,,CO
582.0,603.0,,CCN1/C(OC2=CC=CC=C12)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4O3,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
656.0,674.0,,CCN1/C(SC2=CC=CC=C12)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4S3,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
743.0,771.0,,CCN1/C(C(C)(C)C2=CC=CC=C12)=C\C=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4C3(C)C,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
687.0,712.0,,CCN1/C(OC2=CC=CC=C12)=C\C=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4O3,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
473.0,506.0,,O=C(C(C1=NC2=C(C=CC=C2)S1)=C3)OC4=C3C=C5C6=C4C(C)(C)CCN6CCC5(C)C,CHCl3,Fluorophores,39.1,0.783,0.614,0.047,0.071,,,ClC(Cl)Cl
494.0,514.0,,CC(OCOC(CN(CC(OCOC(C)=O)=O)CC1=C(OC(C)=O)C=C2C(C3(C4=CC(CN(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)=C(OC(C)=O)C=C4O2)C5=CC=CC=C5C(O3)=O)=C1)=O)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
575.0,591.0,,O=C(OCOC(C)=O)CNC(C(OCOC(C)=O)=O)CCCCNC(CCC(C=C1)=[N+]2C1=CC3=CC=C(N3[B-]2(F)F)C4=CC=CN4)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
589.0,609.0,,O=C(CN(C1=CC=C(C=C1OCCOC2=CC(N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)=CC=C2)NS(C3=CC(S(=O)([O-])=O)=C(C=C3)C4=C5C=C6CCC[N+](CCC7)=C6C7=C5OC8=C4C=C9CCCN%10C9=C8CCC%10)(=O)=O)CC(OCOC(C)=O)=O)OCOC(C)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
507.0,529.0,,O=C(OCOC(C)=O)CN(CC(OCOC(C)=O)=O)C1=CC=CC=C1OCCOC2=CC(NC(C3=CC4=C(C5(C6=C(OC7=C5C=C(Cl)C(OC(C)=O)=C7)C=C(OC(C)=O)C(Cl)=C6)OC4=O)C=C3)=O)=CC=C2N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
549.0,574.0,,CN(C1=CC2=[O+]C3=C(C=CC(N(C)C)=C3)C(C4=CC=C(NC(NC5=CC=C(N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)C(OCCOC6=CC=CC=C6N(CC(OCOC(C)=O)=O)CC(OCOC(C)=O)=O)=C5)=S)C=C4C([O-])=O)=C2C=C1)C,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
549.0,586.0,,OC1=CC2=CC=C(C3(C4=C(C(O3)=O)C=C(C(O)=O)C=C4)C5=C(C=C(N(C)C)C=C5)O6)C6=C2C=C1,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
576.0,639.0,,O=C1C=CC2=C3C(C=CC2=C1)=C(C4=C(C(O)=O)C=C(C(O)=O)C=C4)C5=C(C=C(N(C)C)C=C5)O3,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
599.0,674.0,,O=C1C=CC2=C3C(C=CC2=C1)=C(C4=C(C(O)=O)C=C(C(O)=O)C=C4)C5=C(C(C=CC(O)=C6)=C6C=C5)O3,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
401.0,419.0,,O=C(NN)COC1=CC(S(=O)([O-])=O)=C(C=C2)C3=C1C=CC4=C(S(=O)([O-])=O)C=C(S(=O)([O-])=O)C2=C34.[Na+].[Na+].[Na+],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
399.0,549.0,,O=S(C1=CC(C2=CN=C(C3=CC=[N+](CC4=CC=CC(C(ON5C(CCC5=O)=O)=O)=C4)C=C3)O2)=CC=C1OC)([O-])=O,H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
586.0,614.0,,O=C(C1=C(C2=C3C=C4C(C=C3OC5=C2C=C(C(C)=CC(C)(C)N6C)C6=C5)=[N+](C)C(C)(C)C=C4C)C=CC(NC(C7=CC=C(CCl)C=C7)=O)=C1)[O-],H2O,Fluorophores,63.1,0.681,0.997,1.062,0.025,,,O
375.0,445.0,,O=C1C=C(C)C2=CC=C(N(CC)CC)C=C2O1,EtOH,Fluorophores,51.9,0.633,0.783,0.4,0.658,,,CCO
